hgnc_symbol	entrezgene_id	ensembl_gene_id	DE_Prior_Rank	N	g2p_rank	gini	gini_norm	gini_norm_rank
R3HCC1	203069	ENSG00000104679	0.0958428958898394	8	0.04354354354354355	0.4390788771351072	0.4512755126110824	0.4130842350072767
HTRA4	203100	ENSG00000169495	0.747079073649072	25	0.3028028028028028	0.731659909381462	0.7519837957531692	0.7813850681641209
ADAM32	203102	ENSG00000197140	0.278896307114542	11	0.0895895895895896	0.6828366288517356	0.7018043129865059	0.7392210323088894
ERICH5	203111	ENSG00000177459	0.773028374713123	11	0.0895895895895896	0.6475307132744939	0.6655176775321187	0.7067715183793084
LGI3	203190	ENSG00000168481	0.0659034007928229	16	0.1691691691691692	0.7323627076134827	0.7527061161583015	0.7818938234868523
TMEM268	203197	ENSG00000157693	0.510614437721677	15	0.15265265265265265	0.3817458986857933	0.3923499514270653	0.2702842730487416
C9orf72	203228	ENSG00000147894	0.800177341957021	572	0.9788108214034139	0.4220020424142388	0.4337243213701898	0.3703696083127218
CCDC171	203238	ENSG00000164989	0.431671187147924	9	0.05655655655655655	0.4598159716545628	0.4725886375338562	0.45677550549607454
NAIF1	203245	ENSG00000171169	0.075083455038598	22	0.26226226226226224	0.2704011275322856	0.2779122699637379	0.06909813662985155
FAM219A	203259	ENSG00000164970	0.335958689755894	22	0.26226226226226224	0.548865023745004	0.5641112744045874	0.5990553756438354
CCDC107	203260	ENSG00000159884	0.234247861464636	12	0.10560560560560561	0.3415213484423572	0.351008052565756	0.17533702599846046
ANKS6	203286	ENSG00000165138	0.503677237638222	36	0.4329329329329329	0.3904359072490561	0.4012813491170854	0.2905744560526826
SUSD3	203328	ENSG00000157303	0.691790110577926	14	0.13563563563563563	0.6472521316811389	0.6652313575611705	0.7065802885585227
CT83	203413	ENSG00000204019	0.787685165866889	14	0.13563563563563563	0.9711900267612484	0.9981675275046163	0.9741908740587563
SLC25A43	203427	ENSG00000077713	0.829543083663676	16	0.1691691691691692	0.3917043967774767	0.4025850744657399	0.2933960912477696
RTL3	203430	ENSG00000179300	0.075083455038598	5	0.014514514514514514	0.7918911593925693	0.8138881360423628	0.8283678444982812
NRK	203447	ENSG00000123572	0.91704047569372	16	0.1691691691691692	0.8274657857384732	0.8504509464534307	0.8503309555746069
INTS6L	203522	ENSG00000165359	0.475485082411851	13	0.1201201201201201	0.3778394852167497	0.3883350264727706	0.2591830115831586
ZNF449	203523	ENSG00000173275	0.28572918839975	17	0.1856856856856857	0.4043578268885444	0.4155899887465595	0.3273367414155952
VMA21	203547	ENSG00000160131	0.463071145420405	42	0.4874874874874875	0.504130229165244	0.5181338466420563	0.533386096136071
TMEM31	203562	ENSG00000179363	0.0211506363446693	5	0.014514514514514514	0.8784778648522032	0.9028800277647644	0.8837333913926811
CERS3	204219	ENSG00000154227	0.646880867932401	25	0.3028028028028028	0.8912619428842187	0.9160192190754468	0.8921112921562957
PDILT	204474	ENSG00000169340	0.330090757354475	11	0.0895895895895896	0.9658036733582696	0.992631553173777	0.958910405010924
NLRP11	204801	ENSG00000179873	0.301037972042562	19	0.2177177177177177	0.9234205762099804	0.9490711477713686	0.9128800986412626
HIPK1	204851	ENSG00000163349	0.719095556019195	46	0.521021021021021	0.3581793135383556	0.368128738914421	0.20930932888093468
SLC44A5	204962	ENSG00000137968	0.971103692885458	15	0.15265265265265265	0.5443438745342728	0.5594645377157803	0.5921636583288516
AMER3	205147	ENSG00000178171	0.121687878155644	7	0.03303303303303303	0.7901171956060425	0.8120648954839881	0.8271857176194898
MTLN	205251	ENSG00000175701	0.534216565825162	9	0.05655655655655655	0.391216549892498	0.4020836762784007	0.29214273676986785
C2orf69	205327	ENSG00000178074	0.449248904652618	10	0.07207207207207207	0.4760381509756323	0.4892614329471776	0.48543142943174683
DIPK2A	205428	ENSG00000181744	0.65345295222199	30	0.3658658658658659	0.3741548170309552	0.3845480063929261	0.24924361418848567
SENP5	205564	ENSG00000119231	0.445389109117463	28	0.3408408408408409	0.3878570377615912	0.3986308443660799	0.28518343145573105
USF3	205717	ENSG00000176542	0.762883371583559	15	0.15265265265265265	0.4689299108968617	0.4819557417551078	0.47378600656410685
TRIML2	205860	ENSG00000179046	0.388483204673482	18	0.2022022022022022	0.9164611458014076	0.9419183998514464	0.9078898326482792
LVRN	206338	ENSG00000172901	0.718287085332777	22	0.26226226226226224	0.8596544523389952	0.883533742681745	0.8719677730600066
SLC36A1	206358	ENSG00000123643	0.463592739411642	53	0.5720720720720721	0.5634435383431364	0.5790947477415568	0.6175066660533158
C6orf163	206412	ENSG00000203872	0.239150844982266	3	0.005005005005005005	0.5586422671550895	0.5741601079093974	0.6107927379553937
DHRSX	207063	ENSG00000169084	0.512570415188817	18	0.2022022022022022	0.3078398665195466	0.3163909739228673	0.11936157500564265
SAMD9L	219285	ENSG00000177409	0.939964531608596	34	0.41241241241241244	0.4101577986304003	0.4215510708145781	0.34247660263658947
AMER2	219287	ENSG00000165566	0.729449196745254	16	0.1691691691691692	0.7354421604910896	0.7558711093936198	0.7843695728640313
ATAD3C	219293	ENSG00000215915	0.0225067807218861	23	0.27627627627627627	0.3796520909229108	0.3901979823374361	0.2649226232762577
USP12	219333	ENSG00000152484	0.609456499061131	49	0.5445445445445445	0.3718137629957316	0.3821419230789464	0.24386762892471098
PLAC9	219348	ENSG00000189129	0.889656791153766	10	0.07207207207207207	0.5162407067405654	0.5305807263722477	0.5530195199724034
MTIF3	219402	ENSG00000122033	0.265387022741498	32	0.38888888888888884	0.3859071615641829	0.3966268049409657	0.28016747230485906
GSX1	219409	ENSG00000169840	0.0466044231170457	11	0.0895895895895896	0.9030974051810496	0.9281834442138563	0.8987146236023947
LRRC55	219527	ENSG00000183908	0.750782390986856	10	0.07207207207207207	0.7329407274022135	0.7533001920522749	0.7822634559640059
SMTNL1	219537	ENSG00000214872	0.246348842061339	13	0.1201201201201201	0.9529599244044226	0.9794310334156564	0.9411391035702737
YPEL4	219539	ENSG00000166793	0.733830586271646	8	0.04354354354354355	0.6625114600213944	0.6809145561330997	0.7194746083692702
MED19	219541	ENSG00000156603	0.125104318798247	70	0.6711711711711712	0.4198273795377455	0.4314892511915717	0.364876563311319
TEX47	219557	ENSG00000164645	0.300099102858335	6	0.023023023023023025	0.972313630949532	0.9993223429203522	0.9806417399310348
ZNF804B	219578	ENSG00000182348	0.300933653244315	18	0.2022022022022022	0.9507143867027064	0.9771231196666704	0.9379089493356066
CABCOCO1	219621	ENSG00000183346	0.240767786355101	17	0.1856856856856857	0.623685938519832	0.6410105479231606	0.6834536775886351
ZCCHC24	219654	ENSG00000165424	0.859482578760693	15	0.15265265265265265	0.4719183780389949	0.4850272218734113	0.4793385342154253
ENKUR	219670	ENSG00000151023	0.511109952013353	19	0.2177177177177177	0.6911163319363158	0.7103140078234357	0.7456294896132922
ARMC3	219681	ENSG00000165309	0.602649697475485	13	0.1201201201201201	0.8346280344882644	0.8578121465573828	0.8554102165267767
UNC5B	219699	ENSG00000107731	0.878990194032965	74	0.6896896896896897	0.415698247237633	0.4272454207720116	0.35424690770489653
STOX1	219736	ENSG00000165730	0.562721677446276	39	0.4624624624624625	0.662581365813352	0.6809864037526118	0.7195368136928154
FAM241B	219738	ENSG00000171224	0.438686626330065	24	0.2892892892892893	0.6078660407556942	0.6247512085544634	0.6669262319710705
TYSND1	219743	ENSG00000156521	0.351632589192573	28	0.3408408408408409	0.3378544929096078	0.3472393399348747	0.16988689823952746
ZNF25	219749	ENSG00000175395	0.513613603171291	18	0.2022022022022022	0.3911101973593228	0.4019743695081929	0.29189709310134887
GJD4	219770	ENSG00000177291	0.134779887335698	11	0.0895895895895896	0.9135101335260194	0.9388854150128532	0.9054798283537536
CCNY	219771	ENSG00000108100	0.391847485916962	63	0.6336336336336337	0.4175467244865976	0.4291452446112252	0.3600915261207798
RTKN2	219790	ENSG00000182010	0.928437304402253	30	0.3658658658658659	0.7846636659833718	0.8064598789273543	0.8224513702793758
TBATA	219793	ENSG00000166220	0.0334341748383059	13	0.1201201201201201	0.9702577652372107	0.9972093698271332	0.9703858605914629
HYLS1	219844	ENSG00000198331	0.636162111412477	20	0.23223223223223222	0.487017708123805	0.5005459777939106	0.5053607306369318
TMEM218	219854	ENSG00000150433	0.461245566451075	12	0.10560560560560561	0.2636945709014235	0.2710194200931297	0.06136715590884076
SLC37A2	219855	ENSG00000134955	0.597564156060922	6	0.023023023023023025	0.7647432997588525	0.7859861691965982	0.8077523695648273
TBCEL	219899	ENSG00000154114	0.272115585228458	15	0.15265265265265265	0.3165182871303891	0.3253104617728998	0.13155407100955263
TLCD5	219902	ENSG00000181264	0.652722720634258	6	0.023023023023023025	0.4988716258804571	0.5127291710438031	0.5253718512401382
MRPL21	219927	ENSG00000197345	0.228093052368037	53	0.5720720720720721	0.3280560186109743	0.3371686857946124	0.15196238572400758
TPCN2	219931	ENSG00000162341	0.3265178385145	55	0.585085085085085	0.3904671329213905	0.4013134421692069	0.29062878460653707
SPATA19	219938	ENSG00000166118	0.151236177759232	15	0.15265265265265265	0.9711540099743008	0.9981305102513643	0.9740667641214402
GLYATL2	219970	ENSG00000156689	0.239802837471312	7	0.03303303303303303	0.864981041315952	0.8890082924636172	0.8759958339476929
MPEG1	219972	ENSG00000197629	0.947188608387231	19	0.2177177177177177	0.7042573936873654	0.7238200990675699	0.7572358397036838
PATL1	219988	ENSG00000166889	0.414823701230962	67	0.6561561561561562	0.4091572974869319	0.42052277797268	0.33892763854349484
OOSP2	219990	ENSG00000149507	0.0165606092217818	6	0.023023023023023025	0.9729727002457766	0.9999997196970482	0.9945877468142097
MS4A15	219995	ENSG00000166961	0.586167327352389	9	0.05655655655655655	0.9676964692046396	0.994576926682546	0.9619345508831924
VWCE	220001	ENSG00000167992	0.45305654078865	21	0.24724724724724723	0.7018226925961494	0.7213177673904868	0.7550993969172524
CYB561A3	220002	ENSG00000162144	0.491132902148967	16	0.1691691691691692	0.6012653735715522	0.6179671895040952	0.6592879971917213
PPP1R32	220004	ENSG00000162148	0.181566868349677	18	0.2022022022022022	0.6099898552295127	0.6269340178747769	0.6690206903039438
DDIAS	220042	ENSG00000165490	0.847120801168371	14	0.13563563563563563	0.6598618597827938	0.6781913558878713	0.7169626090905772
CCDC83	220047	ENSG00000150676	0.762570415188817	9	0.05655655655655655	0.972972816451259	0.9999998391304604	0.9963808410962455
LTO1	220064	ENSG00000149716	0.330090757354475	28	0.3408408408408409	0.1600902275018712	0.164537178265812	0.006593676824791631
CBY2	220082	ENSG00000174015	0.396098476945546	24	0.2892892892892893	0.972810774816812	0.9998332963395012	0.9847852443044692
FAM124A	220108	ENSG00000150510	0.806905904443981	14	0.13563563563563563	0.6042069654335039	0.6209904922511013	0.6634478942286088
SKA1	220134	ENSG00000154839	0.740037554767369	65	0.6461461461461462	0.6903079798533959	0.7094832015159901	0.7447745584360967
CFAP53	220136	ENSG00000172361	0.788597955351554	14	0.13563563563563563	0.7841273271974669	0.805908641841841	0.8221532764994779
DOK6	220164	ENSG00000206052	0.777618401836011	17	0.1856856856856857	0.6837258026314186	0.7027181860378469	0.7400015893528841
ATOH7	220202	ENSG00000179774	0.636553306905904	34	0.41241241241241244	0.691085710514896	0.7102825358069763	0.7455971037155936
OTUD1	220213	ENSG00000165312	0.87080116837054	34	0.41241241241241244	0.5686813959291592	0.5844781013716358	0.6243617879801651
HEPACAM	220296	ENSG00000165478	0.797073857709159	52	0.5655655655655656	0.7597726410875718	0.7808774366733376	0.8035881097797164
OAF	220323	ENSG00000184232	0.729605674942625	7	0.03303303303303303	0.4629700808653508	0.4758303608893883	0.46280024463738106
TIGD3	220359	ENSG00000173825	0.637440016691008	9	0.05655655655655655	0.6249560498802359	0.6423159401546868	0.6853201028482119
FAM181B	220382	ENSG00000182103	0.588514500312956	3	0.005005005005005005	0.693419424231318	0.71268107490441	0.7477220209962872
CCDC89	220388	ENSG00000179071	0.339557688295431	8	0.04354354354354355	0.7525277371031306	0.7734312853559953	0.7972957160209844
LRRC63	220416	ENSG00000173988	0.0059200918005424	4	0.00950950950950951	0.8634421095181963	0.8874266125603684	0.8746228542520748
ZNF438	220929	ENSG00000183621	0.281478197371166	15	0.15265265265265265	0.4506413933562194	0.4631592098383365	0.43606411307928516
SLC16A9	220963	ENSG00000165449	0.863863968287085	25	0.3028028028028028	0.6398735280635319	0.6576477927319633	0.6996022211872678
FAM13C	220965	ENSG00000148541	0.9316190277488	17	0.1856856856856857	0.4272346030233391	0.4391022308850985	0.38329759229790117
MARCHF8	220972	ENSG00000165406	0.590235760484039	52	0.5655655655655656	0.4274400909116017	0.4393134267702572	0.38406088619643014
HNRNPA3	220988	ENSG00000170144	0.512074900897142	230	0.9229229229229229	0.3350957801365184	0.3444039962514216	0.165237743609392
ZNF485	220992	ENSG00000198298	0.381519924890465	11	0.0895895895895896	0.3957086299025052	0.4067005362886858	0.3031767450416863
RASGEF1A	221002	ENSG00000198915	0.886683705403714	14	0.13563563563563563	0.647903731203663	0.6659010570704313	0.7070580713304387
REEP3	221035	ENSG00000165476	0.761422908408095	30	0.3658658658658659	0.3971990348353125	0.4082323413585156	0.3073486200703789
JMJD1C	221037	ENSG00000171988	0.755111621114125	115	0.8073073073073074	0.5230704831974994	0.5376002188418744	0.5627162431487942
UCMA	221044	ENSG00000165623	0.13284998956812	18	0.2022022022022022	0.9360571644942264	0.9620587523968438	0.922493898208236
FAM171A1	221061	ENSG00000148468	0.775297308575005	26	0.3153153153153153	0.6035086471680563	0.6202727762560578	0.662770559624963
SLC39A12	221074	ENSG00000148482	0.633945336949718	14	0.13563563563563563	0.7886872378433818	0.8105952166723646	0.825628395452037
NSUN6	221078	ENSG00000241058	0.566868349676612	25	0.3028028028028028	0.3944420546738265	0.405398778414766	0.30030581721576405
ARL5B	221079	ENSG00000165997	0.874869601502191	26	0.3153153153153153	0.5053192774705677	0.5193559240669723	0.5353538243016104
LRRN4CL	221091	ENSG00000177363	0.885979553515543	5	0.014514514514514514	0.611803721920396	0.6287982697515181	0.6714195484661558
HNRNPUL2	221092	ENSG00000214753	0.125104318798247	117	0.8123123123123124	0.3089824203463394	0.3175652653559599	0.12127361086776413
ALKBH3	221120	ENSG00000166199	0.368662633006468	52	0.5655655655655656	0.3792667788390146	0.3898019671400983	0.2637217224140252
EEF1AKMT1	221143	ENSG00000150456	0.240220112664302	17	0.1856856856856857	0.2695228359098187	0.2770095813517581	0.06797858618579485
SKA3	221150	ENSG00000165480	0.701909034007928	70	0.6711711711711712	0.8052947869695082	0.82766408660755	0.8358302410019537
MICU2	221154	ENSG00000165487	0.424577508867098	52	0.5655655655655656	0.4623077359888339	0.4751496175440793	0.46155129433101466
CPNE2	221184	ENSG00000140848	0.794205090757354	34	0.41241241241241244	0.3031588895893247	0.3115799698556948	0.11398915187706649
ADGRG5	221188	ENSG00000159618	0.744549342791571	14	0.13563563563563563	0.7472971244848372	0.7680553779427493	0.7928489759323153
PRSS54	221191	ENSG00000103023	0.138744001669101	5	0.014514514514514514	0.9722006865545214	0.9992062611810358	0.9799693370859982
CES5A	221223	ENSG00000159398	0.240089714166493	11	0.0895895895895896	0.801706657884377	0.8239762872700541	0.833998565611911
AK9	221264	ENSG00000155085	0.479970790736491	20	0.23223223223223222	0.4479001909029698	0.4603418628724967	0.4307168440436298
NT5DC1	221294	ENSG00000178425	0.759962445232631	25	0.3028028028028028	0.3259778723698663	0.3350328132690293	0.14869660401375492
CALHM4	221301	ENSG00000164451	0.0566711871479241	11	0.0895895895895896	0.9144134746005654	0.9398138488950256	0.9061124386223258
ZUP1	221302	ENSG00000153975	0.505633215105362	22	0.26226226226226224	0.2760549844514332	0.283723178463973	0.07709751095641001
FAM162B	221303	ENSG00000183807	0.853327769664094	6	0.023023023023023025	0.4276893180989013	0.4395695769349819	0.38480944143223705
TBC1D32	221322	ENSG00000146350	0.61295117880242	22	0.26226226226226224	0.5285032110469118	0.5431838557982148	0.5709353725871716
BEND6	221336	ENSG00000151917	0.762440016691008	7	0.03303303303303303	0.6953483993388494	0.7146636326538174	0.7487092248043452
OPN5	221391	ENSG00000124818	0.188660546630503	22	0.26226226226226224	0.9691106885014164	0.996030429848678	0.9658600215059935
ADGRF4	221393	ENSG00000153294	0.755268099311496	13	0.1201201201201201	0.8891509829910942	0.9138496214075134	0.8906443743582634
ADGRF5	221395	ENSG00000069122	0.892708116002504	33	0.4019019019019019	0.5248640957883253	0.5394436540046675	0.5652663717803708
TDRD6	221400	ENSG00000180113	0.418683496766117	14	0.13563563563563563	0.7357524276426609	0.7561899950771792	0.7846273813782695
SPATS1	221409	ENSG00000249481	0.271698310035468	7	0.03303303303303303	0.9346191230802312	0.9605807653880152	0.921347351888793
RSPH9	221421	ENSG00000172426	0.419831003546839	19	0.2177177177177177	0.6919713203955524	0.7111927459620955	0.7464724177656583
LRRC73	221424	ENSG00000204052	0.247809305236804	7	0.03303303303303303	0.689900408082945	0.7090643083074711	0.744495280198468
OARD1	221443	ENSG00000124596	0.35327561026497	21	0.24724724724724723	0.4017433851558288	0.4129029236323796	0.3203333035828333
KIF6	221458	ENSG00000164627	0.201309200918005	58	0.6056056056056056	0.6914753521377267	0.710683000808219	0.7459886940231906
TMEM217	221468	ENSG00000172738	0.637257458794075	8	0.04354354354354355	0.7491073366833392	0.7699158738134319	0.7941050732036102
FGD2	221472	ENSG00000146192	0.6704047569372	18	0.2022022022022022	0.6119363128821386	0.6289345437955313	0.671559850308462
PI16	221476	ENSG00000164530	0.467869810139787	15	0.15265265265265265	0.611086669761127	0.6280612994767139	0.6706570035008353
C6orf89	221477	ENSG00000198663	0.41297204256207	25	0.3028028028028028	0.2464664342776809	0.2533127241187276	0.046345184231482366
ARMC12	221481	ENSG00000157343	0.219747548508241	12	0.10560560560560561	0.6928394325724736	0.7120849723661533	0.7472372455248382
SMIM29	221491	ENSG00000186577	0.350563321510536	12	0.10560560560560561	0.541156720792847	0.5561888519259817	0.587823971162243
LEMD2	221496	ENSG00000161904	0.0236282078030461	55	0.585085085085085	0.3098211493181327	0.3184272923547475	0.1218677236164757
ZBTB9	221504	ENSG00000213588	0.0039641143334028	30	0.3658658658658659	0.4461393571677013	0.4585321170890263	0.4274348079543443
ZBTB12	221527	ENSG00000204366	0.075083455038598	19	0.2177177177177177	0.2485311315060928	0.2554347740479287	0.047959449194134036
C6orf136	221545	ENSG00000204564	0.380972251199666	15	0.15265265265265265	0.3264404590464923	0.3355082495755615	0.14939860417268885
KDM1B	221656	ENSG00000165097	0.675359899853954	55	0.585085085085085	0.4016891775778615	0.4128472102883576	0.32014977469708555
RBM24	221662	ENSG00000112183	0.952534946797413	36	0.4329329329329329	0.8171257321509272	0.8398236691551195	0.8438463209863005
RNF182	221687	ENSG00000180537	0.966461506363447	20	0.23223223223223222	0.6652251999807817	0.6837036777580255	0.7216039742260287
PHACTR1	221692	ENSG00000112137	0.929324014187357	82	0.7202202202202201	0.6821189785133401	0.7010667279164884	0.7384387445455216
SMIM13	221710	ENSG00000224531	0.544387648654287	4	0.00950950950950951	0.6020503147235833	0.6187739345770161	0.66044831944012
SYCP2L	221711	ENSG00000153157	0.622235551846443	15	0.15265265265265265	0.4508277038088119	0.4633506955812789	0.4364221928718
PXDC1	221749	ENSG00000168994	0.733987064469017	10	0.07207207207207207	0.402580679810003	0.413763476471392	0.3227572508038026
ZSCAN25	221785	ENSG00000197037	0.181827665345295	18	0.2022022022022022	0.3991087597413595	0.4101951141786195	0.3122368745711739
FAM200A	221786	ENSG00000221909	0.277383684539954	13	0.1201201201201201	0.3702180275875285	0.380501861687182	0.239922046848524
VWDE	221806	ENSG00000146530	0.677263717921969	13	0.1201201201201201	0.8814943726282826	0.9059803274235124	0.8852095886209614
PRPS1L1	221823	ENSG00000229937	0.0433966200709368	24	0.2892892892892893	0.9729728197815076	0.9999998425532162	0.996446977468794
POLR1F	221830	ENSG00000105849	0.558705403713749	39	0.4624624624624625	0.2541869043746068	0.2612476517183458	0.053035782068190734
SP8	221833	ENSG00000164651	0.852493219278114	15	0.15265265265265265	0.8799489599936352	0.904391986660125	0.8843692797951926
JAZF1	221895	ENSG00000153814	0.870383893177551	112	0.8013013013013013	0.4607882040600877	0.4735878763950901	0.45922992216145325
PPP1R35	221908	ENSG00000160813	0.116341539745462	12	0.10560560560560561	0.3265271503260554	0.3355973489462236	0.14952402321353228
GPC2	221914	ENSG00000213420	0.399880033382015	18	0.2022022022022022	0.5536372926580871	0.5690161063430339	0.6044728957861311
BRAT1	221927	ENSG00000106009	0.0692937617358648	57	0.5995995995995995	0.155445181737709	0.1597631034526453	0.006224676354952311
SDK1	221935	ENSG00000146555	0.704725641560609	32	0.38888888888888884	0.5087907014114986	0.5229237764507069	0.540432978148574
FOXK1	221937	ENSG00000164916	0.305732317963697	128	0.8298298298298298	0.2902299996289701	0.2982919440631081	0.09602706428034985
MMD2	221938	ENSG00000136297	0.0659034007928229	16	0.1691691691691692	0.7545830704201222	0.7755437112651254	0.7991589165259114
DAGLB	221955	ENSG00000164535	0.354605674942625	28	0.3408408408408409	0.306606398981865	0.3151232433980279	0.11776418903915123
THSD7A	221981	ENSG00000005108	0.809305236803672	42	0.4874874874874875	0.4259041269707044	0.4377347971643351	0.38025494096597884
VSTM2A	222008	ENSG00000170419	0.762127060296265	14	0.13563563563563563	0.7835655110272238	0.8053312196668688	0.821841022546945
TMED4	222068	ENSG00000158604	0.489568120175256	41	0.47947947947947944	0.4148627738504235	0.426386739790713	0.35254207269324545
MTURN	222166	ENSG00000180354	0.763196327978302	16	0.1691691691691692	0.7751424810264094	0.7966742166104762	0.8161689248865153
PRR15	222171	ENSG00000176532	0.948544752764448	12	0.10560560560560561	0.7315827942810242	0.7519045385666082	0.7813270826854669
SRRM3	222183	ENSG00000177679	0.114646359273941	12	0.10560560560560561	0.8282528129454586	0.8512598355272768	0.8507789147715392
RSBN1L	222194	ENSG00000187257	0.204934279157104	37	0.44394394394394393	0.4942567424696477	0.5079860964271379	0.518218301889554
ELAPOR2	222223	ENSG00000164659	0.762022741498018	12	0.10560560560560561	0.4521184794299493	0.4646773260807812	0.4390217979389691
LRWD1	222229	ENSG00000161036	0.0823075318172335	61	0.6231231231231231	0.5978425548521352	0.6144492924869167	0.6551140613357309
FAM185A	222234	ENSG00000222011	0.0618871270602963	10	0.07207207207207207	0.4613793189147411	0.4741954111068172	0.460360122926541
FBXL13	222235	ENSG00000161040	0.711115167953265	20	0.23223223223223222	0.7210567782244122	0.7410861331750902	0.772104845163151
NAPEPLD	222236	ENSG00000161048	0.927915710411016	23	0.27627627627627627	0.3790335507017782	0.3895622604434943	0.2631180035654802
ATXN7L1	222255	ENSG00000146776	0.676507406634676	25	0.3028028028028028	0.4169474309699249	0.4285293040524228	0.3582864018412225
CDHR3	222256	ENSG00000128536	0.618480075109535	28	0.3408408408408409	0.6498351863937974	0.6678861637936251	0.7084793144368202
BEND7	222389	ENSG00000165626	0.81559044439808	28	0.3408408408408409	0.4247278882053017	0.4365258850998934	0.3777045280373381
LNX2	222484	ENSG00000139517	0.430706238264135	42	0.4874874874874875	0.5189098712911194	0.5333240343825394	0.5569999201414515
ADGRG3	222487	ENSG00000182885	0.863316294596286	18	0.2022022022022022	0.7394419623769217	0.7599820168873918	0.7869577288055564
HS3ST5	222537	ENSG00000249853	0.361621114124765	11	0.0895895895895896	0.7533136458450024	0.7742390248962524	0.7979861567709876
GPRC6A	222545	ENSG00000173612	0.110943041936157	35	0.4219219219219219	0.9405370605534163	0.9666630900132334	0.9269283944447738
RFX6	222546	ENSG00000185002	0.669361568954726	26	0.3153153153153153	0.8924427899866633	0.9172328674862928	0.8926871128311686
SLC35F1	222553	ENSG00000196376	0.547569372000835	18	0.2022022022022022	0.6565270994738455	0.6747639633481188	0.7143287578756946
FAM83B	222584	ENSG00000168143	0.855153348633424	52	0.5655655655655656	0.827810374724935	0.8508051073561831	0.8505270883185287
ADGRF2	222611	ENSG00000164393	0.0213331942416023	9	0.05655655655655655	0.9013869729738744	0.9264255000009264	0.8979970382131539
TSPO2	222642	ENSG00000112212	0.189808053411225	9	0.05655655655655655	0.8405397630412595	0.8638880897924056	0.8589570224438973
UNC5CL	222643	ENSG00000124602	0.762440016691008	10	0.07207207207207207	0.8284172799309796	0.8514288710401734	0.8508884003708935
KCTD20	222658	ENSG00000112078	0.456238264135197	25	0.3028028028028028	0.2347422024908335	0.24126281922669	0.0361261435214483
PXT1	222659	ENSG00000179165	0.187200083455039	5	0.014514514514514514	0.7740534812544777	0.7955549668448798	0.8150429441624367
LHFPL5	222662	ENSG00000197753	0.0039641143334028	20	0.23223223223223222	0.8812269968736657	0.9057055245646009	0.8849941354481865
SCUBE3	222663	ENSG00000146197	0.692624660963906	26	0.3153153153153153	0.755937708850727	0.7769359785410249	0.8004225076683456
ZSCAN23	222696	ENSG00000187987	0.0022950135614437	14	0.13563563563563563	0.5633442689111892	0.5789927208253888	0.6173518883600264
NKAPL	222698	ENSG00000189134	0.310739620279574	20	0.23223223223223222	0.6993475937431856	0.7187739157916073	0.7524373701536918
FAM217A	222826	ENSG00000145975	0.191816190277488	8	0.04354354354354355	0.9697293709298624	0.9966662979001364	0.96824224644044
TMEM130	222865	ENSG00000166448	0.713097225119967	17	0.1856856856856857	0.740762106856988	0.7613388320474598	0.7878256422186676
FERD3L	222894	ENSG00000146618	0.0618871270602963	16	0.1691691691691692	0.94592844626969	0.9722042364438478	0.9323066993733172
NYAP1	222950	ENSG00000166924	0.333402879198832	9	0.05655655655655655	0.6544043963974723	0.672582296297402	0.7126294578727903
SLC29A4	222962	ENSG00000164638	0.33100354683914	29	0.3533533533533533	0.5368715285723539	0.5517846265882526	0.5814226722115381
ITPRID1	223075	ENSG00000180347	0.188217191737951	7	0.03303303303303303	0.8478205111599026	0.8713710809143443	0.8642444404520709
ZNRF2	223082	ENSG00000180233	0.643412267890674	23	0.27627627627627627	0.4696182044295189	0.4826631545525611	0.47514313787277573
SEMA3D	223117	ENSG00000153993	0.31123513457125	25	0.3028028028028028	0.5690901799065257	0.5848982404594847	0.6247280681705838
MAPK15	225689	ENSG00000181085	0.388744001669101	46	0.521021021021021	0.6704360650335439	0.6890592890622534	0.7278141998267518
SPDYA	245711	ENSG00000163806	0.148184852910494	31	0.3773773773773774	0.4814929992407517	0.494867804775217	0.49460065915723506
MS4A6E	245802	ENSG00000166926	0.256154809096599	9	0.05655655655655655	0.9373954512732804	0.9634342138086492	0.9236716280154162
VGLL2	245806	ENSG00000170162	0.297882328395577	14	0.13563563563563563	0.9666875845783708	0.9935400174833254	0.9604873300261427
CNPY4	245812	ENSG00000166997	0.196145420404757	13	0.1201201201201201	0.3244996304432433	0.3335135090666667	0.14593680646714277
DEFB108B	245911	ENSG00000184276	0.286198622991863	5	0.014514514514514514	3.093619237597884e-18	3.179553105308936e-18	0.0
DEFB119	245932	ENSG00000180483	0.075083455038598	15	0.15265265265265265	0.9547501560236042	0.9812709936909264	0.9435432721315303
DEFB121	245934	ENSG00000204548	0.563869184226998	9	0.05655655655655655	0.9729369743049238	0.9999630013689492	0.9874874874874875
DEFB123	245936	ENSG00000180424	0.0334341748383059	6	0.023023023023023025	0.9727332388152096	0.9997536065600764	0.9840146447830135
DEFB124	245937	ENSG00000180383	0.195832464010015	7	0.03303303303303303	0.6301709278334253	0.6476756758287981	0.6906813591419294
DEFB125	245938	ENSG00000178591	0.0095190903400792	7	0.03303303303303303	0.9729369743049238	0.9999630013689492	0.9874874874874875
ATP6V0D2	245972	ENSG00000147614	0.750625912789485	27	0.32832832832832837	0.9423178309064812	0.968493326209439	0.9280920635732006
ATP6V1C2	245973	ENSG00000143882	0.854110160650949	30	0.3658658658658659	0.7267245972192028	0.7469113915864029	0.7777652720239292
